Id;ASIN;Group;Salesrank;Reviews;avg rating;Title
87581;B00000IQ5N;Music;3846;36;4.5;Myths And Hymns (1998 Off-Broadway Cast, Originally Saturn Returns)
87652;B00006JDVV;DVD;1256;243;3.0;Reign of Fire
87658;B00006JDVX;DVD;1841;109;4.0;The Importance of Being Earnest
87674;6300198731;Video;40;54;4.5;Becket
87706;B000002NYW;Music;1480;40;5.0;A-1-A
87754;6303615600;Video;3026;10;4.5;Lipstick on Your Collar
87820;6304961723;Video;391;10;4.5;True Confessions
87889;6301995902;Video;2659;18;4.5;Three Men and a Little Lady
88202;B00004Y9YB;Music;4349;4;4.5;Greatest Hits [RCA]
88272;0817440593;Book;2423;53;5.0;John Shaw's Nature Photography Field Guide
88358;B00005JKMZ;DVD;1790;760;3.0;Vanilla Sky
88361;B00005JKMW;DVD;4754;225;3.5;Not Another Teen Movie
88417;B000001Y5Z;Music;2187;520;4.5;Downward Spiral
88421;0786868163;Book;4506;12;4.0;Fish! Sticks: A Remarkable Way to Adapt to Changing Times and Keep Your Work Fresh
88424;B000001Y5J;Music;2228;214;4.5;Broken
88426;0515130974;Book;972;79;3.5;Running Blind
88477;0394851420;Book;4985;5;5.0;Perro grande... Perro pequeño
88491;B00006L55S;Book;694;132;4.5;When Genius Failed : The Rise and Fall of Long-Term Capital Management
88565;B00005R87R;DVD;2483;60;3.0;The Man Who Cried
88612;B00005R874;DVD;4091;195;3.5;Evolution
88614;B00005R872;DVD;3865;31;4.5;Shania Twain - The Platinum Collection
88649;B0000041AB;Music;2797;7;4.5;Mozart: Great Piano Concertos, Vol. 2
88975;0787947350;Book;1781;29;4.0;Let Your Life Speak: Listening for the Voice of Vocation
89000;0316346624;Book;23;437;4.0;The Tipping Point: How Little Things Can Make a Big Difference
89055;6305209871;Video;4897;144;4.5;Pokemon - I Choose You! Pikachu! (Vol. 1)
89064;B00005NTJK;Music;4041;73;4.5;Benefit [Bonus Tracks]
89065;B00005NTJM;Music;3894;52;4.0;This Was [Bonus Tracks]
89066;B00005NTJL;Music;2751;0;0.0;Stand Up [Bonus Tracks]
89133;B0000032VE;Music;3507;12;5.0;Pickin' Up the Pieces: The Best of Average White Band (1974-1980)
89135;B0000032VG;Music;1704;17;4.0;Firefall - Greatest Hits
89173;B000002VMD;Music;3460;54;4.5;The Bodyguard: Original Soundtrack Album
89179;B000002VMH;Music;1613;100;5.0;Diva
89261;B00008AY3L;Music;953;124;3.5;Diamonds on the Inside
89311;0471237744;Book;4929;4;5.0;Customer Experience Management: A Revolutionary Approach to Connecting with Your Customers
89317;6300271269;Video;2031;11;4.0;The Flame and the Arrow
89356;0790731452;DVD;349;185;3.5;Mars Attacks!
89583;0972072837;Book;2939;22;5.0;The Wizard of Oz and Other Narcissists: Coping with the One-Way Relationship in Work, Love, and Family
89597;B00004S6GL;Music;2962;140;4.5;Figure 8
89616;B000002PHV;Music;2183;31;4.5;Don't Be Cruel
89618;B000002PHZ;Music;1486;36;5.0;Heart Break
89692;6304712936;DVD;1993;381;4.5;Amadeus
89759;0399528431;Book;820;10;5.0;The Out-of-Sync Child has fun
89780;6301802012;Video;2571;4;3.0;The Return of Frank James
89846;B00005JK9L;DVD;932;45;4.0;The Bad News Bears
89878;6303937330;Video;4717;1;5.0;Biography - Mozart
89972;B0000004UU;Music;4055;19;4.5;Life Is...Too Short
90092;0790749858;DVD;3856;49;4.0;Space Jam - Enhanced Edition
90502;0800126084;Video;2034;66;4.0;Poetic Justice
90524;1878424424;Book;751;73;5.0;The Mastery of Love: A Practical Guide to the Art of Relationship: A Toltec Wisdom Book
90528;6302884438;Video;2948;48;4.0;The Return of the Pink Panther
90584;0764554239;Book;3124;5;3.0;Statistics for Dummies
90591;0800187776;Video;3856;187;4.0;The Craft
90631;B000002UKB;Music;4058;6;4.5;Shape Fitness Music - Walk 3: High Energy Hits
90632;B000002UKO;Music;1812;24;4.5;Boogie Nights: Music From The Original Motion Picture
90690;B00005NVHY;Video;2486;25;4.5;The Dirty Harry Collection (Dirty Harry/Magnum Force/The Enforcer/Sudden Impact/The Dead Pool)
90778;B00004LMOM;Video;1668;21;4.5;Doggie Cuts
90864;B000002W77;Music;2828;11;4.5;La Cage Aux Folles: The Broadway Musical (1983 Original Broadway Cast)
90925;B000002W7R;Music;3625;17;4.5;Poems, Prayers & Promises
90934;6300183467;Video;2529;141;4.0;Sixteen Candles
90972;6303451144;Video;1494;16;4.0;The Legend of the Lone Ranger
91022;0671017039;Book;2426;33;5.0;The Complete Book Of Running For Women
91100;B000025XKM;Music;472;238;5.0;Pink Moon
91135;0671791540;Book;1993;230;4.0;Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical, and Financial
91165;0440412676;Book;1018;961;4.5;Where the Red Fern Grows
91246;6304039883;Video;1136;2;3.5;Rip Van Winkle
91340;B000001QJB;Music;4016;3;4.0;The Best Of T.K. Disco Singles: All Day All Night
91432;0385503180;Book;4991;29;4.0;From Conception to Birth : A Life Unfolds
91438;0451527097;Book;3416;123;4.5;One Day in the Life of Ivan Denisovich (Signet Classics (Paperback))
91552;084394952X;Book;3868;96;4.0;Dark Legend
91581;B00005QXDD;Music;2443;157;4.5;Tenacious D
91654;630133809X;Video;619;17;4.5;Talk Radio
91722;1568328389;Video;3963;1;5.0;The Magic School Bus Kicks Up a Storm
91753;B00005O54O;Music;3740;53;4.5;Alessandro Safina [Release 1]
91769;6305428425;DVD;1558;138;4.5;Romy and Michele's High School Reunion
91910;B00008RH1H;DVD;4876;99;4.0;Throne of Blood - Criterion Collection
91949;0471213268;Book;1491;13;4.5;Designing Brand Identity: A Complete Guide to Creating, Building, and Maintaining Strong Brands
91975;B00005BJY7;Video;3508;15;5.0;Lil Bow Wow: Beware of Video
91976;B00006J3WH;Music;522;249;4.5;Buffy the Vampire Slayer - Once More, with Feeling
91978;B00005BJY5;Video;142;7;4.0;Sexual Intrigue (Unrated Edition)
92077;0792837738;Video;1432;25;3.0;Paradise
92126;0945671881;Video;1038;24;4.0;Living Yoga: P.M. Yoga for Beginners
92163;0026045702;Book;3667;100;4.0;Joy of Cooking
92309;B00006LIRI;Music;324;84;3.5;U2 - The Best of 1990-2000
92313;B00000AFDY;Music;3553;52;5.0;Inquisition Symphony
92328;6303515266;Video;2692;2;4.0;Chained Heat 2
92416;6300185486;Video;103;123;4.5;Callanetics
92537;B00005NSZS;Music;4985;12;4.0;Ecstasy and Wine
92546;B000096IAH;DVD;337;31;5.0;The Love Bug (Special Edition)
92625;B000000W6X;Music;4996;77;4.5;Protection
92656;0805058265;Book;716;63;4.5;Passionate Marriage: Love, Sex, and Intimacy in Emotionally Committed Relationships
92791;B000093NQZ;DVD;3573;40;5.0;Night and Fog - Criterion Collection
92880;074321546X;Book;4539;34;4.0;Life Strategies for Teens
92883;B000087N0H;Music;3171;16;4.0;Paris Under A Groove - Vol 1
92950;B000002LHX;Music;1711;52;4.0;Batman
92961;1891767054;Book;4017;5;4.0;I'll be Home Soon
93041;B000006IUQ;DVD;3239;91;4.5;The Edge
93122;B00004VVJQ;Video;3710;6;4.5;Aerobic Yoga, The Flow Series
93149;6304826206;Video;3618;120;4.5;WWE King Of The Ring 1998 - Off With Their Heads
93223;0435088173;Book;2953;16;4.0;The Art of Teaching Writing
93320;B00002MXMX;Music;2669;5;5.0;Ravel: Boléro
93341;0792158407;Video;4800;11;4.5;Adventures of Young Indiana Jones, Chapter 20 - Mystery of the Blues
93380;0972437762;Book;2680;15;4.5;The Possession
93475;0440993717;Book;4434;162;4.0;The Wave (Laurel Leaf Books)
93485;0876120796;Book;3908;191;4.5;Autobiography of a Yogi
93492;0790731525;DVD;2340;31;3.5;The Pelican Brief
93678;6301798643;Video;31;14;4.0;To Be or Not to Be
93730;B000056WT9;Video;4639;8;4.5;Caddyshack
93741;0783228317;Video;2984;457;4.0;Fear and Loathing in Las Vegas
93755;B000000OWJ;Music;4501;61;5.0;One Fierce Beer Coaster
93763;B000056WTC;Video;4282;12;5.0;Enter the Dragon
93797;B00000721M;Music;4699;29;4.0;Red Rose Speedway [4 Bonus Tracks]
93851;6304278853;Video;4280;14;4.0;Your Best Body: Abs & More
93974;0446612731;Book;3979;76;4.0;The Black Echo
93982;B000058983;Music;3080;103;4.5;Forever Changes [2001 Deluxe Edition]
94030;B00003CXPS;DVD;3742;125;3.5;Little Nicky (New Line Platinum Series)
94078;0790740885;DVD;1663;55;4.0;The Witches
94158;B000003JBE;Music;3892;25;4.5;3 Years 5 Months & 2 Days in the Life of--
94208;B000003JB7;Music;3594;50;5.0;I Do Not Want What I Haven't Got
94307;6304696515;DVD;2644;84;4.5;Dangerous Liaisons
94443;0783229402;DVD;4208;223;4.0;Out of Sight (Collector's Edition)
94575;0812550706;Book;313;2167;4.5;Ender's Game (Ender Wiggin Saga)
94644;B0000262K7;Music;3047;13;4.5;Tabula Rasa
94771;B000067G5Y;Music;696;106;3.5;Bunkka
94828;B00003TL18;Music;4564;21;4.5;Black & White Night
94965;6305047456;DVD;3911;271;4.0;Hackers
94976;B00005KB9K;Music;4115;10;4.5;Ultimate Collection
95256;1572242825;Book;3099;1;5.0;The PTSD Workbook: Simple, Effective Techniques for Overcoming Traumatic Stress Symptoms
95309;002863716X;Book;634;58;4.5;Weight Watchers New Complete Cookbook
95590;6303878423;Video;4962;4;3.5;Barney: All Aboard For Sharing
95648;B000003N7E;Music;4740;22;5.0;Blues & Abstract Truth
95716;B00005ALMH;DVD;2859;51;4.5;Funny Face
95737;B00005ALMW;DVD;4970;8;5.0;The Victim
95757;0060930187;Book;1581;393;4.5;The Bell Jar (Perennial Classic)
95822;B000003Z91;Music;3556;40;5.0;6 & 12 String Guitar
95862;0878332669;Book;2828;48;4.5;Lost in the Mirror, 2nd Edition : An Inside Look at Borderline Personality Disorder
95877;B00000J2VF;Music;3738;145;4.5;Notting Hill: Music From The Motion Picture
95978;6303450229;Video;4174;14;4.5;Wee Sing: The Wee Sing Train
96031;6302794404;Video;4660;27;5.0;The Christmas Toy
96130;044023722X;Book;1842;1002;4.0;A Painted House
96240;0787968331;Book;710;40;4.5;The Leadership Challenge, 3rd Edition
96319;0792842502;DVD;1030;42;4.5;The Clint Eastwood Gift Set (A Fistful of Dollars, For A Few Dollars More, The Good, the Bad, and the Ugly)
96365;0385418493;Book;2207;204;3.5;How the Irish Saved Civilization (Hinges of History)
96475;6303102468;Video;382;10;3.5;The Rains Came
96542;B00004RF9L;DVD;807;100;4.5;Kelly's Heroes
96546;B00004RF9I;DVD;1807;102;4.5;Network
96547;B00004RF9H;DVD;2319;51;4.5;The Dirty Dozen
96548;B00004RF9F;DVD;2506;62;4.0;An American in Paris
96549;B00004RF9E;DVD;3100;37;4.5;They Were Expendable
96551;B00004RF9C;DVD;2674;71;4.0;Gigi
96553;B00004RF9B;DVD;240;170;4.5;Forbidden Planet
96587;B00004RF99;DVD;4918;45;4.5;Jezebel
96590;B00004RF97;DVD;792;104;4.5;The Philadelphia Story
96592;B00004RF96;DVD;268;562;4.5;Gone with the Wind
96630;B00005BJ9X;Music;1880;7;5.0;Rick Nelson - Greatest Hits
96683;6304212135;Video;1899;19;4.5;Murder, My Sweet
96696;B000001A3A;Software;327;5;5.0;RINGDISC Wagner: The Ring Disc
96710;B00004NK2H;Music;4695;5;4.5;Lauro: Venezuelan Waltzes for Guitar
96782;630318264X;Video;3537;5;4.5;Animaniacs: You Will Buy This Video
96792;B00006JE51;Video;415;4;4.0;Dora the Explorer - Move to the Music
96886;630560875X;Video;32;201;4.0;Tae-Bo Workout (4 Pack)
96946;B000002X4Y;Music;3402;194;5.0;Live at Red Rocks 8.15.95
96978;B00008NV4G;DVD;4223;43;5.0;Cheers - The Complete First Season
96997;1888577533;Book;1061;22;4.5;FE Review Manual: Rapid Preparation for the General Fundamentals of Engineering Exam
97041;0966640527;Video;4432;5;5.0;After the Tears, A Gentle Guide to Help Children Understand Death (Grief)
97128;B00005T7HB;Video;2669;1;5.0;Rolie Polie Olie - Tooth on the Loose
97130;B00005T7HC;DVD;4717;14;4.0;Taking Care of Business
97136;B00005T7HH;Video;438;152;4.5;While You Were Sleeping
97148;B00005T7HW;DVD;4928;29;4.5;Tin Men
97157;6304815190;Video;2345;1;5.0;Carlton Pearson: Live at Azusa 2 - Precious Memories
97197;B00005T7H1;Video;3622;41;3.0;The Hunchback of Notre Dame II
97198;B00005T7H2;DVD;3188;8;4.5;Three Fugitives
97200;B00005T7H6;Video;1555;143;2.5;Cinderella II - Dreams Come True
97316;0767812387;DVD;1783;94;4.5;Dance with Me
97415;B000056HP4;DVD;4957;35;4.5;Avalon
97516;B00004YLOR;Music;2467;11;4.5;Ultimate Collection
97528;B00005A3KS;DVD;2362;101;4.0;Point Break
97543;0375707972;Book;4453;722;3.5;The Reader
97555;0449005615;Book;3237;601;5.0;Seabiscuit: An American Legend
97568;B00005JLPK;DVD;1162;152;4.5;Frida
97579;6304765266;DVD;351;152;4.5;While You Were Sleeping
97603;0060987103;Book;114;751;4.0;Wicked: The Life and Times of the Wicked Witch of the West
97674;0440225450;Book;1964;36;4.5;The Final Detail
97733;B000035P8I;Video;2001;2;5.0;Ally McBeal: Theme of Life/Playing the Field
97754;B00005A1SX;DVD;1609;122;5.0;Black Adder - The Complete Collector's Set
97777;B00005N8AL;DVD;4209;43;4.0;Bellydance Fitness for Beginners - Arms, Abs, Hips, Buns & Thighs
97780;B00005N8AN;DVD;4628;15;4.5;Total Stretch for Beginners with Tamilee
97789;B00005N8AP;DVD;508;145;4.5;The Science of Fitness with Tamilee: I Want That Body!
97837;B00005N8A9;DVD;789;166;4.5;Amores Perros
97953;B000063NPX;Video;205;354;4.5;Beauty and the Beast (Disney Special Edition)
97974;B000089G5L;DVD;1289;24;4.5;Treasure Island
97977;6301643410;Video;1936;29;4.0;Black Rain
98005;6305308780;DVD;2094;28;3.5;The Gauntlet
98047;B000059LGY;Video;936;21;4.0;What's Cooking?
98300;0804114986;Book;2110;275;4.0;The Bonesetter's Daughter
98469;6300218112;Video;2032;8;5.0;Police Squad Help Wanted
98485;B000002BA5;Music;2732;59;3.0;Michael Bolton - Greatest Hits 1985-1995
98486;B000057NAS;Music;2951;36;3.5;Fixed
98504;6304773447;Video;4604;6;3.0;Crooked Hearts
98596;0316168815;Book;551;2280;4.0;The Lovely Bones
98645;0961863641;Book;3506;5;5.0;Yardsticks: Children in the Classroom Ages 4-14 : A Resource for Parents and Teachers
98684;055338077X;Book;2775;38;4.5;Strong Women Stay Young (Revised Edition)
98756;0316769487;Book;60;2568;4.0;The Catcher in the Rye
98761;0767800958;Video;98;57;4.0;The Tango Lesson
98886;B00000BKJ8;Music;2032;21;4.0;Jefferson Airplane/Jefferson Starship/Starship - Hits
99022;0679642811;Book;3837;108;3.5;The Crisis of Islam: Holy War and Unholy Terror
99154;6302032245;Video;2836;16;5.0;Ride the High Country
99205;B000002O51;Music;3208;73;4.5;Third Stage
99254;B0000003H4;Music;2435;40;4.5;Singable Songs for the Very Young: Great with a Peanut-Butter Sandwich
99314;B0000003HM;Music;3698;7;5.0;One Light One Sun
99322;B0000003HD;Music;835;45;5.0;Baby Beluga
99395;B000002WCL;Music;3882;80;5.0;The Trinity Session
99443;B000051VWW;Music;1543;450;4.0;Lovers Rock
99515;1583940537;Book;1309;101;4.0;Walter, the Farting Dog (Walter the Farting Dog)
99518;6300214486;Video;1482;22;4.0;Thief of Hearts
99602;6303675212;Video;4584;31;3.5;Miracle on 34th Street
99610;B000089CPF;Music;4925;29;4.5;Feast of Wire
99648;0070779740;Book;4026;10;5.0;The Big Book of Customer Service Training Games
99661;0767903447;Book;1814;93;4.5;Dave Pelz's Short Game Bible : Master the Finesse Swing and Lower Your Score (Pelz, Dave. Dave Pelz Scoring Game Series, 1.)
99703;0785263276;Book;2445;3;5.0;The Total Money Makeover Workbook
99812;B0000028RR;Music;1180;501;4.5;Rage Against the Machine
99838;0822020335;Book;3079;15;5.0;Math Review For Standardized Tests (Cliffs Test Prep)
99852;B000002P24;Music;3206;99;4.5;Robbin' the Hood
99857;B000002P22;Music;751;264;5.0;40 Oz to Freedom
99891;0792841638;DVD;1723;74;4.0;Hair
99979;013026248X;Book;3618;21;5.0;The Strategy and Tactics of Pricing: A Guide to Profitable Decision Making (3rd Edition)
99991;B00000G257;Music;3436;128;4.5;Kruder & Dorfmeister Session
100002;6304198337;Video;1277;0;0.0;Bananas in Pajamas: Wish Fairies
100059;B00005YNTR;DVD;323;257;5.0;Anne of Green Gables
100087;0764553224;Book;2566;10;5.0;English Grammar for Dummies
100117;6302610702;Video;228;481;4.5;The Godfather Collection
100214;B000003ZVJ;Music;2331;38;5.0;Kawaipunahele
100218;B000003ZVF;Music;4616;18;5.0;E O Mai
100229;630336473X;Video;3614;6;4.0;Our Little Girl
100293;B00005NC66;DVD;4872;51;4.5;Breathless
100395;B00005Q6OS;Music;1254;43;4.5;Those Who Tell the Truth Shall Die, Those Who Tell the Truth Shall Live Forever
100482;B00003CWUX;DVD;4534;102;4.0;Mystery, Alaska
100491;0783240236;DVD;1205;253;4.0;The Birds (Collector's Edition)
100514;0380797038;Book;4773;2;4.5;Poetry Matters: Writing a Poem from the Inside Out
100621;6301008960;Video;4036;77;4.0;Can't Buy Me Love
100648;B000002GYW;Music;4536;41;4.5;Desperado
100656;B000002GYR;Music;3935;82;4.5;Closing Time
100660;0788806734;Video;4435;51;3.5;The Moon-Spinners
100707;B000002GYC;Music;3463;83;5.0;Hejira
100749;B00004U104;DVD;2126;83;4.5;If These Walls Could Talk 2
100782;6301379616;Video;3576;17;4.5;Tap
100901;B00006JLR9;Music;2943;16;4.5;Journey into Deep Relaxation
101034;6305174083;DVD;3442;121;4.5;The Seventh Seal - Criterion Collection
101176;0060915544;Book;2112;344;4.0;The Bean Trees
101192;0060950668;Book;2133;119;4.5;The Courage to Heal - Third Edition - Revised and Expanded : A Guide for Women Survivors of Child Sexual Abuse
101437;0964106515;Book;4501;10;5.0;Dare to Dream and Work to Win
101625;6305962596;Video;134;73;5.0;The Man From Snowy River
101629;6300215849;Video;4380;24;4.5;The Naked Prey
101647;0767902874;Book;854;126;4.5;How to Be a Great Lover: Girlfriend-to-Girlfriend Totally Explicit Techniques that Will Blow His Mind
101663;0375813616;Book;1231;72;3.5;Junie B. Jones's First Boxed Set Ever! (Books 1-4)
101729;0938045296;Video;4656;1;4.0;Relax into Stretch: Instant Flexibility Through Mastering Muscle Tension
101845;6300246981;Video;1613;45;5.0;The Song of Bernadette
101859;0743202236;Book;1450;60;4.5;A Mind at a Time
101922;0316880655;Book;979;75;4.0;Do What You Are : Discover the Perfect Career for You Through the Secrets of Personality Type--Revised and Updated Edition Featuring E-careers for the 21st Century
101936;1931709327;Book;2719;7;5.0;The How-To Book of the Mass: Everything You Need to Know but No One Ever Taught You
101982;B00005B1GA;Music;4335;7;4.5;The Best of Mr. Mister
102108;B000002GOH;Music;1815;79;4.5;Behind the Eyes
102158;B000000Y2F;Music;613;27;5.0;Thelonious Monk with John Coltrane
102171;B00005UWCA;Video;28;22;4.5;Mrs. Doubtfire
102172;B00005UWCC;Video;1781;219;3.5;The Beach
102196;B00005UWC7;Video;4091;401;4.5;The Boondock Saints
102350;6304153708;Video;2381;8;4.5;Goosebumps: Stay Out of the Basement
102422;0792843835;Video;1095;56;4.5;Bagdad Cafe
102483;B0000589BP;Music;3085;20;4.5;Mahler: The Complete Symphonies
102591;0671724002;Book;2455;18;4.5;The Quick and Easy Way to Effective Speaking
102656;0783114664;Video;398;30;4.5;Heaven Help Us
102817;B00003CX8V;DVD;2558;93;4.5;The Apartment
102831;0941188108;Book;3065;23;4.0;Film Directing: Shot by Shot : Visualizing from Concept to Screen
103013;B00000DFUB;Music;2110;494;5.0;Live at Luther College
103087;B00004Y2PX;Video;635;12;4.5;Winnie the Pooh Storybook Classics
103117;B000002LRR;Music;760;155;5.0;Watermark
103118;B000002LRT;Music;937;131;4.5;Shepherd Moons
103124;B000002LRJ;Music;770;343;4.5;Loveless
103533;B000002ONH;Music;3654;20;4.5;Once Upon A Mattress (1959 Original Broadway Cast)
103558;0345434854;Book;1887;73;4.5;Raising Cain : Protecting the Emotional Life of Boys (Ballantine Reader's Circle)
103594;B00008G96N;DVD;4125;14;4.0;Target Earth
103598;B00000ILDD;DVD;4828;391;4.5;Alien
103620;1573181226;Book;623;53;4.5;What Is Scientology?
103658;0875962432;Book;2536;67;4.5;Dr. Pitcairn's Complete Guide to Natural Health for Dogs & Cats
103684;B00006JDU9;DVD;511;2562;3.5;Star Wars - Episode I, The Phantom Menace (Full Screen Edition)
103703;630583685X;DVD;3618;26;4.5;Visions of Light: The Art of Cinematography
103734;B00005UW74;DVD;3693;45;4.0;The Men Who Killed Kennedy
103825;B000000OMB;Music;3843;77;4.5;Asia
103849;0553213695;Book;3367;140;4.0;The Metamorphosis (Bantam Classics)
103852;B000056WJZ;DVD;2550;73;5.0;Absolutely Fabulous Complete DVD Collection (4-Disc Set)
103861;0780622650;DVD;1016;227;3.0;Lost in Space (New Line Platinum Series)
103862;B000000OM9;Music;2874;29;4.5;Dreamgirls (1982 Original Broadway Cast)
103976;6301976894;Video;1030;44;4.5;The Russians Are Coming, The Russians Are Coming
103998;B000002I7H;Music;3858;20;5.0;King of the Blues Guitar
